"","Date","Round","Day","Year","Home","Away","Attendance","Venue","Home.Odds","Away.Odds","Line","Favorite","Underdog","Differential","venueavg","Attendance_Differential","HomeVenueAvg","HomeDifferential","HomeDifferentialPct","TimeBucket","Rain","rain.prior.day","rain.2days.prior","rain.3days.prior","rain.past.three.days","Home.Injuries.top5","Home.Injuries.top10","Home.Injuries.top25","Home.Injuries.top50","Home.Injuries.Total","Home.Rating.Points.Missing","Away.Injuries.top5","Away.Injuries.top10","Away.Injuries.top25","Away.Injuries.top50","Away.Injuries.Total","Away.Rating.Points.Missing","Total.Injuries.top5","Total.Injuries.top10","Total.Injuries.top25","Total.Injuries.top50","Total.Injuries.Total","Total.Rating.Points.Missing"
"377",2017-07-08,16,"Sat",2017,"Sydney","Gold Coast",32987,"S.C.G.",1.13,5.81,"179.5",1.13,5.81,4.68,29955.7356321839,3031.26436781609,29955.7356321839,3031.26436781609,0.101191451448095,4,"0","0","0","0","0",0,0,0,0,0,0,1,1,1,2,2,192.560439560439,1,1,1,2,2,192.560439560439
"378",2017-07-22,18,"Sat",2017,"Sydney","St Kilda",35773,"S.C.G.",1.21,4.36,"169.5",1.21,4.36,3.15,29955.7356321839,5817.26436781609,29955.7356321839,5817.26436781609,0.19419534339748,7,"0","0","0","0","0",0,0,0,1,1,74.8181818181818,0,0,0,0,1,65.1111111111111,0,0,0,1,2,139.929292929293
"379",2017-08-12,21,"Sat",2017,"Sydney","Fremantle",39281,"S.C.G.",1.05,9.58,"169.5",1.05,9.58,8.53,29955.7356321839,9325.26436781609,29955.7356321839,9325.26436781609,0.311301464344518,1,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,2,108.368421052632,0,0,0,0,2,108.368421052632
"380",2017-08-26,23,"Sat",2017,"Sydney","Carlton",38965,"S.C.G.",1.06,9.19,"169.5",1.06,9.19,8.13,29955.7356321839,9009.26436781609,29955.7356321839,9009.26436781609,0.300752566334465,4,"0","0","0","0","0",0,0,1,2,2,175.789130434783,0,0,0,0,1,52.4,0,0,1,2,3,228.189130434783
"381",2018-04-01,2,"Sun",2018,"Sydney","Port Adelaide",34636,"S.C.G.",1.44,2.76,"178",1.44,2.76,1.32,29955.7356321839,4680.26436781609,29955.7356321839,4680.26436781609,0.156239340114475,4,"0","0","0","0","0",0,0,0,1,1,78.3157894736842,0,0,1,1,1,90,0,0,1,2,2,168.315789473684
"382",2018-04-07,3,"Sat",2018,"Sydney","Greater Western Sydney",34711,"S.C.G.",1.55,2.44,"171.5",1.55,2.44,0.89,29955.7356321839,4755.26436781609,29955.7356321839,4755.26436781609,0.158743034262431,7,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,2,73.8571428571428,0,0,0,0,2,73.8571428571428
"383",2018-04-20,5,"Fri",2018,"Sydney","Adelaide",38017,"S.C.G.",1.25,3.94,"175.5",1.25,3.94,2.69,29955.7356321839,8061.26436781609,29955.7356321839,8061.26436781609,0.269105872304308,7,"0","0","0","0","0",0,0,0,0,0,0,0,0,1,1,3,230.421568627451,0,0,1,1,3,230.421568627451
"384",2018-05-05,7,"Sat",2018,"Sydney","North Melbourne",29124,"S.C.G.",1.22,4.28,"164.5",1.22,4.28,3.06,29955.7356321839,-831.735632183907,29955.7356321839,-831.735632183907,-0.0277654884659319,7,"0","0","0","0","0",0,0,0,0,0,0,0,0,1,2,2,164.923076923077,0,0,1,2,2,164.923076923077
"385",2018-05-19,9,"Sat",2018,"Sydney","Fremantle",27481,"S.C.G.",1.17,5.13,"158.5",1.17,5.13,3.96,29955.7356321839,-2474.73563218391,29955.7356321839,-2474.73563218391,-0.0826130816004764,7,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",2018-06-01,11,"Fri",2018,"Sydney","Carlton",27351,"S.C.G.",1.05,9.99,"148.5",1.05,9.99,8.94,29955.7356321839,-2604.73563218391,29955.7356321839,-2604.73563218391,-0.0869528181235992,7,"0","1.6","3.4","0","5",0,0,0,1,1,71.3,0,0,0,0,0,0,0,0,0,1,1,71.3
"387",2018-06-15,13,"Fri",2018,"Sydney","West Coast",36402,"S.C.G.",1.49,2.63,"163.5",1.49,2.63,1.14,29955.7356321839,6446.26436781609,29955.7356321839,6446.26436781609,0.215192991651667,7,"0.2","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",2018-07-05,16,"Thu",2018,"Sydney","Geelong",34363,"S.C.G.",1.67,2.18,"156.5",1.67,2.18,0.51,29955.7356321839,4407.26436781609,29955.7356321839,4407.26436781609,0.147125893415918,7,"0","0","9.8000000000000007","0","9.8000000000000007",0,0,1,1,3,182.227272727273,0,0,0,0,0,0,0,0,1,1,3,182.227272727273
"389",2018-07-21,18,"Sat",2018,"Sydney","Gold Coast",32565,"S.C.G.",1.02,12.27,"166.5",1.02,12.27,11.25,29955.7356321839,2609.26436781609,29955.7356321839,2609.26436781609,0.0871039990422651,2,"0","0","0","0","0",0,0,0,0,0,0,0,0,1,2,2,170.9,0,0,1,2,2,170.9
"390",2018-08-04,20,"Sat",2018,"Sydney","Collingwood",39238,"S.C.G.",1.64,2.22,"161.5",1.64,2.22,0.58,29955.7356321839,9282.26436781609,29955.7356321839,9282.26436781609,0.309866013033023,7,"0","0","0","0","0",0,0,0,2,3,221.815789473684,0,0,1,2,2,173.411764705882,0,0,1,4,5,395.227554179566
"391",2018-08-25,23,"Sat",2018,"Sydney","Hawthorn",39660,"S.C.G.",2.04,1.8,"152.5",1.8,2.04,0.24,29955.7356321839,9704.26436781609,29955.7356321839,9704.26436781609,0.323953465438853,7,"1.8","2.8","0","0","2.8",0,1,2,2,2,197.442583732057,0,0,0,0,1,67.35,0,1,2,2,3,264.792583732057
"392",2012-03-24,1,"Sat",2012,"Greater Western Sydney","Sydney",38203,"Stadium",13.78,1.02,"NA",1.02,13.78,12.76,33788.3,4414.7,30946.5,7256.5,0.234485321441843,7,"0","0.6","0","1","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2012-05-26,9,"Sat",2012,"Greater Western Sydney","Essendon",11887,"Sydney",17.14,1.01,"NA",1.01,17.14,16.13,10800.6603773585,1086.33962264151,10800.6603773585,1086.33962264151,0.10058085197446,7,"0.2","12.8","0","0","12.8",0,0,1,1,1,94.578947368421,0,0,0,3,3,234.283333333333,0,0,1,4,4,328.862280701754
"394",2012-06-16,12,"Sat",2012,"Greater Western Sydney","Richmond",7538,"Sydney",10.93,1.04,"NA",1.04,10.93,9.89,10800.6603773585,-3262.66037735849,10800.6603773585,-3262.66037735849,-0.302079712107051,2,"0","0","5.8","3.4","9.1999999999999993",0,0,1,2,5,316.280303030303,0,0,0,0,2,117.984126984127,0,0,1,2,7,434.26443001443
"395",2012-06-30,14,"Sat",2012,"Sydney","Greater Western Sydney",22565,"Stadium",1.01,19.94,"NA",1.01,19.94,18.93,33788.3,-11223.3,34104.0555555556,-11539.0555555556,-0.338348485761713,7,"0","0","0.2","3.8","4",0,0,0,0,0,0,0,0,0,1,1,74.7333333333333,0,0,0,1,1,74.7333333333333
"396",2012-07-15,16,"Sun",2012,"Greater Western Sydney","Adelaide",7669,"Sydney",16.46,1.01,"NA",1.01,16.46,15.45,10800.6603773585,-3131.66037735849,10800.6603773585,-3131.66037735849,-0.289950824111034,1,"0","0","0.4","0.2","0.6",0,0,1,1,1,93.05,0,0,1,2,3,211.125,0,0,2,3,4,304.175
"397",2012-07-28,18,"Sat",2012,"Greater Western Sydney","Collingwood",8102,"Sydney",22.17,1.01,"NA",1.01,22.17,21.16,10800.6603773585,-2698.66037735849,10800.6603773585,-2698.66037735849,-0.249860682872291,4,"0","1.2","0","0","1.2",0,0,0,0,0,0,0,1,2,2,2,197.766666666666,0,1,2,2,2,197.766666666666
"398",2012-08-04,19,"Sat",2012,"Greater Western Sydney","Port Adelaide",6811,"Sydney",6.7,1.1,"NA",1.1,6.7,5.6,10800.6603773585,-3989.66037735849,10800.6603773585,-3989.66037735849,-0.369390411138383,2,"0","0","0","0","0",0,0,0,0,0,0,0,0,1,1,1,85.6666666666666,0,0,1,1,1,85.6666666666666
"399",2012-08-11,20,"Sat",2012,"Sydney","Collingwood",45827,"Stadium",1.59,2.34,"NA",1.59,2.34,0.75,33788.3,12038.7,34104.0555555556,11722.9444444444,0.343740480522844,7,"0.2","0","0","0","0",0,0,1,1,1,89.2727272727272,1,1,1,1,2,188.497835497835,1,1,2,2,3,277.770562770562
"400",2012-09-01,23,"Sat",2012,"Greater Western Sydney","North Melbourne",6696,"Sydney",16,1.01,"NA",1.01,16,14.99,10800.6603773585,-4104.66037735849,10800.6603773585,-4104.66037735849,-0.380037908234123,4,"0.2","0","0","0","0",0,0,0,0,2,86.9999999999999,0,0,0,0,0,0,0,0,0,0,2,86.9999999999999
"401",2013-03-30,1,"Sat",2013,"Greater Western Sydney","Sydney",23690,"Stadium",11.62,1.04,"NA",1.04,11.62,10.58,33788.3,-10098.3,30946.5,-7256.5,-0.234485321441843,4,"0","4","0","0","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2013-05-12,7,"Sun",2013,"Greater Western Sydney","Adelaide",5830,"Sydney",9.51,1.05,"NA",1.05,9.51,8.46,10800.6603773585,-4970.66037735849,10800.6603773585,-4970.66037735849,-0.460218190711609,1,"0","0","0","0.2","0.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",2013-05-25,9,"Sat",2013,"Greater Western Sydney","West Coast",6324,"Sydney",16.03,1.01,"NA",1.01,16.03,15.02,10800.6603773585,-4476.66037735849,10800.6603773585,-4476.66037735849,-0.41448024666556,2,"5.2","15.8","23.2","0","39",0,0,0,0,1,57.5714285714285,0,0,0,2,4,264.949801587302,0,0,0,2,5,322.52123015873
"404",2013-06-08,11,"Sat",2013,"Greater Western Sydney","Geelong",7809,"Sydney",17.9,1.01,"NA",1.01,17.9,16.89,10800.6603773585,-2991.66037735849,10800.6603773585,-2991.66037735849,-0.276988653733612,1,"0","0","0","0","0",0,0,0,0,1,33.25,0,0,2,2,3,233.875,0,0,2,2,4,267.125
"405",2013-06-16,12,"Sun",2013,"Greater Western Sydney","Port Adelaide",6601,"Sydney",4.26,1.22,"NA",1.22,4.26,3.04,10800.6603773585,-4199.66037735849,10800.6603773585,-4199.66037735849,-0.388833666704517,1,"0","0","0","8.6","8.6",0,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,1,67
"406",2013-07-20,17,"Sat",2013,"Greater Western Sydney","Essendon",10783,"Sydney",17.22,1.01,"NA",1.01,17.22,16.21,10800.6603773585,-17.6603773584902,10800.6603773585,-17.6603773584902,-0.00163512014464521,2,"2.8","0","0","2.8","2.8",0,0,0,0,1,66.2727272727272,0,0,1,1,1,85.047619047619,0,0,1,1,2,151.320346320346
"407",2013-08-03,19,"Sat",2013,"Greater Western Sydney","Melbourne",8308,"Sydney",1.65,2.2,"NA",1.65,2.2,0.55,10800.6603773585,-2492.66037735849,10800.6603773585,-2492.66037735849,-0.230787775031226,1,"0","0","0","2.4","2.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2013-08-10,20,"Sat",2013,"Sydney","Collingwood",42627,"Stadium",1.41,2.86,"NA",1.41,2.86,1.45,33788.3,8838.7,34104.0555555556,8522.94444444445,0.249909997670528,7,"0","1.8","8.1999999999999993","0.6","10.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2013-08-25,22,"Sun",2013,"Greater Western Sydney","Richmond",12314,"Sydney",16.89,1.01,"NA",1.01,16.89,15.88,10800.6603773585,1513.33962264151,10800.6603773585,1513.33962264151,0.140115471625599,3,"0","0","0","0","0",0,0,0,1,1,73.2105263157894,0,0,0,0,2,115.7,0,0,0,1,3,188.910526315789
"410",2013-08-30,23,"Fri",2013,"Sydney","Hawthorn",37980,"Stadium",3.02,1.38,"NA",1.38,3.02,1.64,33788.3,4191.7,34104.0555555556,3875.94444444445,0.11365054335343,7,"0","0","0","0","0",0,0,1,1,3,219.333333333333,0,0,1,2,3,233.194840041279,0,0,2,3,6,452.528173374612
"411",2014-03-15,1,"Sat",2014,"Greater Western Sydney","Sydney",17102,"Sydney",10.17,1.05,"182.5",1.05,10.17,9.12,10800.6603773585,6301.33962264151,10800.6603773585,6301.33962264151,0.583421698533458,4,"0","0","13.6","0","13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2014-03-29,2,"Sat",2014,"Sydney","Collingwood",32347,"Stadium",1.43,2.81,"174.5",1.43,2.81,1.38,33788.3,-1441.3,34104.0555555556,-1757.05555555555,-0.0515204284925383,7,"4.2","7.6","11.4","0","19",0,0,0,0,1,23.2,0,0,0,0,0,0,0,0,0,0,1,23.2
"413",2014-04-06,3,"Sun",2014,"Greater Western Sydney","Melbourne",7016,"Sydney",1.32,3.42,"168.5",1.32,3.42,2.1,10800.6603773585,-3784.66037735849,10800.6603773585,-3784.66037735849,-0.350410090228585,1,"0.2","7.8","0.2","0","8",0,0,0,1,1,79.4545454545454,0,0,0,0,0,0,0,0,0,1,1,79.4545454545454
"414",2014-05-09,8,"Fri",2014,"Sydney","Hawthorn",34506,"Stadium",2.16,1.68,"181.5",1.68,2.16,0.48,33788.3,717.699999999997,34104.0555555556,401.944444444445,0.0117858254068839,7,"0","0","0","0","0",0,0,0,1,1,77.3684210526315,0,0,1,1,2,158.960227272727,0,0,1,2,3,236.328648325359
"415",2014-05-24,10,"Sat",2014,"Greater Western Sydney","Richmond",8331,"Sydney",3.19,1.34,"190.5",1.34,3.19,1.85,10800.6603773585,-2469.66037735849,10800.6603773585,-2469.66037735849,-0.228658275612078,1,"0.2","0","0","0","0",0,1,1,2,2,174.633333333333,0,0,0,1,2,135.125,0,1,1,3,4,309.758333333333
"416",2014-06-07,12,"Sat",2014,"Greater Western Sydney","Essendon",8429,"Sydney",5.78,1.13,"181.5",1.13,5.78,4.65,10800.6603773585,-2371.66037735849,10800.6603773585,-2371.66037735849,-0.219584756347882,7,"0","8","5.6","0","13.6",0,0,0,0,1,56.5714285714285,0,0,0,0,0,0,0,0,0,0,1,56.5714285714285
"417",2014-06-22,14,"Sun",2014,"Greater Western Sydney","Carlton",9059,"Sydney",3.33,1.32,"195.5",1.32,3.33,2.01,10800.6603773585,-1741.66037735849,10800.6603773585,-1741.66037735849,-0.16125498964948,1,"0.6","0.6","0","0","0.6",0,0,0,1,2,135.704761904762,0,0,0,0,0,0,0,0,0,1,2,135.704761904762
"418",2014-07-05,16,"Sat",2014,"Greater Western Sydney","Adelaide",8383,"Sydney",3.9,1.25,"195.5",1.25,3.9,2.65,10800.6603773585,-2417.66037735849,10800.6603773585,-2417.66037735849,-0.223843755186178,2,"0","0","0","0","0",0,0,1,1,1,93,0,0,0,1,1,77.9,0,0,1,2,2,170.9
"419",2014-07-19,18,"Sat",2014,"Greater Western Sydney","Geelong",7697,"Sydney",7.67,1.08,"190.5",1.08,7.67,6.59,10800.6603773585,-3103.66037735849,10800.6603773585,-3103.66037735849,-0.28735839003555,7,"0","0","0.6","1.4","2",0,0,0,2,3,191.74025974026,0,0,1,1,1,90.875,0,0,1,3,4,282.61525974026
"420",2014-08-23,22,"Sat",2014,"Greater Western Sydney","Collingwood",10851,"Sydney",2.36,1.59,"163.5",1.59,2.36,0.77,10800.6603773585,50.3396226415098,10800.6603773585,50.3396226415098,0.00466079118153156,4,"0","3.4","3.2","6.6","13.2",1,1,1,1,2,175.842105263158,1,1,1,3,5,356.104629220109,2,2,2,4,7,531.946734483267
"421",2014-08-30,23,"Sat",2014,"Sydney","Richmond",31227,"Stadium",1.43,2.86,"167.5",1.43,2.86,1.43,33788.3,-2561.3,34104.0555555556,-2877.05555555555,-0.0843610974908491,4,"0.6","1.8","28.2","22.2","52.2",0,0,0,1,1,77.3684210526315,0,0,0,0,0,0,0,0,0,1,1,77.3684210526315
"422",2015-04-04,1,"Sat",2015,"Sydney","Essendon",23274,"Stadium",1.31,3.49,"149.5",1.31,3.49,2.18,33788.3,-10514.3,34104.0555555556,-10830.0555555556,-0.317559169404747,4,"23","3","0","45.6","48.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2015-05-09,6,"Sat",2015,"Greater Western Sydney","Hawthorn",13556,"Sydney",3.71,1.28,"189.5",1.28,3.71,2.43,10800.6603773585,2755.33962264151,10800.6603773585,2755.33962264151,0.255108440259593,4,"0","0","0","0","0",0,0,0,0,0,0,1,2,2,2,2,212.67701863354,1,2,2,2,2,212.67701863354
"424",2015-05-16,7,"Sat",2015,"Sydney","Geelong",28063,"Stadium",1.21,4.42,"165.5",1.21,4.42,3.21,33788.3,-5725.3,34104.0555555556,-6041.05555555555,-0.177135987411077,7,"0.8","0","1.8","0","1.8",0,0,0,1,1,68.6428571428571,0,0,0,0,1,36,0,0,0,1,2,104.642857142857
"425",2015-05-23,8,"Sat",2015,"Greater Western Sydney","Adelaide",9481,"Sydney",1.49,2.62,"192.5",1.49,2.62,1.13,10800.6603773585,-1319.66037735849,10800.6603773585,-1319.66037735849,-0.122183304654677,2,"28","10.6","0","1.6","12.2",0,0,0,1,1,78,0,0,1,2,2,160.238095238095,0,0,1,3,3,238.238095238095
"426",2015-06-07,10,"Sun",2015,"Greater Western Sydney","Brisbane Lions",9079,"Sydney",1.08,7.65,"186.5",1.08,7.65,6.57,10800.6603773585,-1721.66037735849,10800.6603773585,-1721.66037735849,-0.159403251024134,1,"0","0","0.2","0","0.2",0,0,0,1,1,68.6470588235294,0,1,1,1,5,336.589556277056,0,1,1,2,6,405.236615100585
"427",2015-06-20,12,"Sat",2015,"Greater Western Sydney","North Melbourne",7824,"Sydney",2.96,1.4,"179.5",1.4,2.96,1.56,10800.6603773585,-2976.66037735849,10800.6603773585,-2976.66037735849,-0.275599849764602,4,"0.2","45.6","2.6","12","60.2",0,1,2,2,4,318.847222222222,0,0,0,0,0,0,0,1,2,2,4,318.847222222222
"428",2015-07-12,15,"Sun",2015,"Greater Western Sydney","St Kilda",9178,"Sydney",1.69,2.17,"179.5",1.69,2.17,0.48,10800.6603773585,-1622.66037735849,10800.6603773585,-1622.66037735849,-0.15023714482867,1,"7.8","1.6","0","0","1.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",2015-07-18,16,"Sat",2015,"Sydney","Hawthorn",37369,"Stadium",2.43,1.56,"164.5",1.56,2.43,0.87,33788.3,3580.7,34104.0555555556,3264.94444444445,0.0957347855338156,7,"3.4","11.8","0","0","11.8",0,0,0,1,2,132.502173913043,0,0,0,1,1,75.5454545454545,0,0,0,2,3,208.047628458498
"430",2015-08-09,19,"Sun",2015,"Greater Western Sydney","Essendon",10093,"Sydney",1.26,3.88,"169.5",1.26,3.88,2.62,10800.6603773585,-707.66037735849,10800.6603773585,-707.66037735849,-0.065520102719086,3,"0","0","0","0","0",0,0,0,0,1,61.7272727272727,0,0,1,1,1,88.5294117647058,0,0,1,1,2,150.256684491978
"431",2015-08-22,21,"Sat",2015,"Greater Western Sydney","Sydney",19507,"Sydney",2.53,1.52,"170.5",1.52,2.53,1.01,10800.6603773585,8706.33962264151,10800.6603773585,8706.33962264151,0.806093268231328,2,"0","0","0","0","0",0,0,1,1,3,217.742857142857,0,2,2,2,3,260.011695906432,0,2,3,3,6,477.754553049289
"432",2015-08-29,22,"Sat",2015,"Greater Western Sydney","Carlton",9538,"Sydney",1.2,4.59,"178.5",1.2,4.59,3.39,10800.6603773585,-1262.66037735849,10800.6603773585,-1262.66037735849,-0.116905849572441,1,"0","0","0","11.4","11.4",0,0,0,0,1,67.5,0,1,2,2,3,241.980263157894,0,1,2,2,4,309.480263157894
"433",2016-04-30,6,"Sat",2016,"Greater Western Sydney","Hawthorn",13766,"Sydney",2.05,1.77,"182.5",1.77,2.05,0.28,10800.6603773585,2965.33962264151,10800.6603773585,2965.33962264151,0.274551695825727,4,"0.2","0","0","0","0",0,0,0,1,1,81.4285714285714,0,0,0,1,1,72.6923076923077,0,0,0,2,2,154.120879120879
"434",2016-05-14,8,"Sat",2016,"Greater Western Sydney","Gold Coast",8308,"Sydney",1.05,10.34,"202.5",1.05,10.34,9.29,10800.6603773585,-2492.66037735849,10800.6603773585,-2492.66037735849,-0.230787775031226,4,"0","0","0","0","0",0,0,1,1,2,157.552795031056,0,0,0,2,4,274.219444444444,0,0,1,3,6,431.7722394755
"435",2016-05-22,9,"Sun",2016,"Greater Western Sydney","Western Bulldogs",9612,"Sydney",1.39,3.01,"184.5",1.39,3.01,1.62,10800.6603773585,-1188.66037735849,10800.6603773585,-1188.66037735849,-0.11005441665866,3,"0","0","0","0","0",0,0,0,0,0,0,0,1,1,1,2,160.5,0,1,1,1,2,160.5
"436",2016-06-12,12,"Sun",2016,"Greater Western Sydney","Sydney",21541,"Sydney",1.99,1.81,"181.5",1.81,1.99,0.18,10800.6603773585,10740.3396226415,10800.6603773585,10740.3396226415,0.994415086429027,4,"0","0","0","0.6","0.6",0,0,0,0,0,0,0,0,0,0,1,57.0833333333333,0,0,0,0,1,57.0833333333333
"437",2016-06-25,14,"Sat",2016,"Greater Western Sydney","Carlton",10355,"Sydney",1.06,9.21,"179.5",1.06,9.21,8.15,10800.6603773585,-445.66037735849,10800.6603773585,-445.66037735849,-0.0412623267270519,4,"0.6","0","0","0","0",0,0,0,0,1,64.9,0,0,0,0,2,129.666666666667,0,0,0,0,3,194.566666666667
"438",2016-07-09,16,"Sat",2016,"Greater Western Sydney","Collingwood",13483,"Sydney",1.1,6.84,"180.5",1.1,6.84,5.74,10800.6603773585,2682.33962264151,10800.6603773585,2682.33962264151,0.24834959427708,1,"11.2","14.2","8","0.4","22.6",0,0,1,1,3,209.580952380952,0,0,0,1,1,71.7619047619047,0,0,1,2,4,281.342857142857
"439",2016-08-13,21,"Sat",2016,"Greater Western Sydney","West Coast",10385,"Sydney",1.27,3.73,"181.5",1.27,3.73,2.46,10800.6603773585,-415.66037735849,10800.6603773585,-415.66037735849,-0.0384847187890328,4,"0","0","0","0","0",0,0,0,0,1,56.5,0,0,0,0,0,0,0,0,0,0,1,56.5
"440",2016-08-20,22,"Sat",2016,"Greater Western Sydney","Fremantle",9556,"Sydney",1.01,15.11,"184.5",1.01,15.11,14.1,10800.6603773585,-1244.66037735849,10800.6603773585,-1244.66037735849,-0.115239284809629,4,"2","0","0","0","0",0,0,0,0,0,0,0,0,0,1,1,70.8,0,0,0,1,1,70.8
"441",2017-04-01,2,"Sat",2017,"Greater Western Sydney","Gold Coast",8022,"Sydney",1.12,6.37,"203.5",1.12,6.37,5.25,10800.6603773585,-2778.66037735849,10800.6603773585,-2778.66037735849,-0.257267637373676,4,"0","33.799999999999997","0","0","33.799999999999997",0,0,0,0,1,39.5,0,0,0,1,1,77.8461538461538,0,0,0,1,2,117.346153846154
"442",2017-05-13,8,"Sat",2017,"Greater Western Sydney","Collingwood",11360,"Sydney",1.21,4.39,"186.5",1.21,4.39,3.18,10800.6603773585,559.33962264151,10800.6603773585,559.33962264151,0.05178753919659,4,"0.2","0","0","0.2","0.2",0,0,0,0,2,109.945054945055,0,1,1,1,1,101.428571428571,0,1,1,1,3,211.373626373626
"443",2017-05-20,9,"Sat",2017,"Greater Western Sydney","Richmond",10677,"Sydney",1.25,3.94,"181.5",1.25,3.94,2.69,10800.6603773585,-123.66037735849,10800.6603773585,-123.66037735849,-0.0114493348589796,4,"9.6","0","0","0","0",0,0,1,2,2,175.6125,0,0,0,0,1,59.1739130434782,0,0,1,2,3,234.786413043478
"444",2017-06-03,11,"Sat",2017,"Greater Western Sydney","Essendon",13671,"Sydney",1.25,3.93,"189.5",1.25,3.93,2.68,10800.6603773585,2870.33962264151,10800.6603773585,2870.33962264151,0.265755937355333,4,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,2,2,148.75,0,0,0,2,2,148.75
"445",2017-07-01,15,"Sat",2017,"Greater Western Sydney","Geelong",15007,"Sydney",1.3,3.48,"183.5",1.3,3.48,2.18,10800.6603773585,4206.33962264151,10800.6603773585,4206.33962264151,0.389452077528453,7,"0","0","1.6","0","1.6",0,0,1,1,3,212.216873706004,0,0,1,3,4,306.633333333333,0,0,2,4,7,518.850207039337
"446",2017-07-15,17,"Sat",2017,"Greater Western Sydney","Sydney",21924,"Sydney",2.09,1.73,"166.5",1.73,2.09,0.36,10800.6603773585,11123.3396226415,10800.6603773585,11123.3396226415,1.0298758811044,7,"0","0","0.2","0","0.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",2017-07-29,19,"Sat",2017,"Greater Western Sydney","Fremantle",11233,"Sydney",1.09,7.23,"169.5",1.09,7.23,6.14,10800.6603773585,432.33962264151,10800.6603773585,432.33962264151,0.0400289989256422,2,"0","0","0","0","0",0,0,2,2,3,250.882623224728,0,0,1,2,2,159.720588235294,0,0,3,4,5,410.603211460022
"448",2017-08-19,22,"Sat",2017,"Greater Western Sydney","West Coast",15751,"Sydney",1.19,4.74,"179.5",1.19,4.74,3.55,10800.6603773585,4950.33962264151,10800.6603773585,4950.33962264151,0.458336754391328,4,"0","0","0","0.4","0.4",0,0,0,1,2,135.705555555556,0,0,0,0,0,0,0,0,0,1,2,135.705555555556
"449",2018-04-28,6,"Sat",2018,"Greater Western Sydney","Brisbane Lions",10046,"Sydney",1.11,6.43,"168.5",1.11,6.43,5.32,10800.6603773585,-754.66037735849,10800.6603773585,-754.66037735849,-0.0698716884886493,4,"6","1.6","0","0.2","1.8",0,0,0,1,1,72,0,0,0,1,1,83.1578947368421,0,0,0,2,2,155.157894736842
"450",2018-05-12,8,"Sat",2018,"Greater Western Sydney","West Coast",9253,"Sydney",1.49,2.61,"154.5",1.49,2.61,1.12,10800.6603773585,-1547.66037735849,10800.6603773585,-1547.66037735849,-0.143293124983623,1,"2","0","0","0","0",0,0,0,0,0,0,0,0,3,3,4,300.766666666667,0,0,3,3,4,300.766666666667
"451",2018-05-26,10,"Sat",2018,"Greater Western Sydney","Essendon",10789,"Sydney",1.38,3.02,"165.5",1.38,3.02,1.64,10800.6603773585,-11.6603773584902,10800.6603773585,-11.6603773584902,-0.00107959855704138,7,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",2018-06-09,12,"Sat",2018,"Greater Western Sydney","Gold Coast",7131,"Sydney",1.06,9.35,"158.5",1.06,9.35,8.29,10800.6603773585,-3669.66037735849,10800.6603773585,-3669.66037735849,-0.339762593132845,4,"9","0","14.8","23.8","38.6",0,1,1,1,1,108.652173913043,0,0,0,2,2,161.362745098039,0,1,1,3,3,270.014919011082
"453",2018-06-30,15,"Sat",2018,"Greater Western Sydney","Hawthorn",10866,"Sydney",1.55,2.43,"154.5",1.55,2.43,0.88,10800.6603773585,65.3396226415098,10800.6603773585,65.3396226415098,0.00604959515054114,7,"0","13.8","2","0.2","16",0,0,0,1,1,82.2777777777777,0,0,2,2,2,181.455242966752,0,0,2,3,3,263.73302074453
"454",2018-07-14,17,"Sat",2018,"Greater Western Sydney","Richmond",14456,"Sydney",2.53,1.52,"158.5",1.52,2.53,1.01,10800.6603773585,3655.33962264151,10800.6603773585,3655.33962264151,0.338436678400168,7,"0","0","0","0","0",0,0,0,0,1,57.5555555555555,0,0,0,0,3,173.677777777778,0,0,0,0,4,231.233333333334
